Date,RELIANCE,Rel_Return,TCS,TCS_Return,HDFCBANK,HDFC_Return,BHARTIARTL,ARTL_Return ,INFY,INFY_Return,ITC,ITC_Return,SUNPHARMA,Sun_Return,ONGC,ONGC_Return,TATAMOTORS,TATA_return,DMART,DMART_Return,,Returns ,Returns_Sorted,,,,
21-03-2017,577.7668457,,1243.349976,,720.4749756,,315.3499146,,516.4249878,,287.8999939,,698.0499878,,194.0500031,,473.75,,641.5999756,,,,,,,,
22-03-2017,575.8924561,-0.003244197,1239.474976,-0.00311658,715.4500122,-0.006974515,304.8052063,-0.03343812,513.8499756,-0.004986227,279.8500061,-0.027961056,701.4500122,0.004870746,192.5,-0.007987648,459.8999939,-0.029234841,638.5499878,-0.004753722,,-0.011682616,-0.113973073,,,,
23-03-2017,582.1099243,0.010796231,1230.175049,-0.007503118,715.4500122,0,305.075592,0.000887077,520.2249756,0.012406345,277.6000061,-0.008040021,703.1500244,0.002423569,193.6000061,0.005714317,472.8999939,0.028267015,634.8499756,-0.005794397,,0.003915702,-0.087617819,,,,
24-03-2017,588.2587891,0.010563065,1213.599976,-0.013473752,712.1749878,-0.004577573,306.8781128,0.00590844,515.7000122,-0.00869809,281,0.012247816,703.9000244,0.001066629,191.8999939,-0.008781054,470.3999939,-0.00528653,616.9000244,-0.02827432,,-0.003930537,-0.070081466,,Historical VaR,,
27-03-2017,571.9608154,-0.027705449,1206.025024,-0.006241721,704.9249878,-0.010180082,305.2558289,-0.005286411,514.4249878,-0.002472415,281.6000061,0.002135253,691.2000122,-0.018042352,188.8999939,-0.015633143,464.75,-0.012011042,614.4000244,-0.004052521,,-0.009948988,-0.062555177,,95% VaR,-0.01471438,There is a 5% chance that the portfolio will lose more than 1.47% in a single day.
28-03-2017,569.5150146,-0.004276168,1214.974976,0.007421033,710.0999756,0.007341189,307.1034241,0.006052612,517.5750122,0.006123389,280.5,-0.003906272,698.5999756,0.010705965,186.8999939,-0.010587613,472.3999939,0.016460449,628.7999878,0.023437439,,0.005877203,-0.046596678,,99% VaR,-0.028414164,There is a 1% chance that the portfolio will lose more than 2.84% in a single day.
29-03-2017,574.4981079,0.008749714,1222.300049,0.006028991,714.2999878,0.005914677,310.7985535,0.012032199,515.9249878,-0.003187991,283.2000122,0.009625712,687.6500244,-0.015674136,186.9499969,0.000267539,469.0499878,-0.007091461,628.25,-0.000874663,,0.001579058,-0.042517905,,,,
30-03-2017,580.8984375,0.011140732,1220.5,-0.001472674,733.0999756,0.026319457,316.5215454,0.018413831,512.75,-0.006153972,282.75,-0.001589026,687.0499878,-0.00087259,183.8999939,-0.016314539,468.3999939,-0.001385767,631.8499756,0.005730164,,0.003381562,-0.042082731,,Parametric VaR,,VaR = ? + z × ?
31-03-2017,603.8710327,0.039546664,1215.900024,-0.003768927,721.2750244,-0.016130066,315.4851074,-0.003274463,511.125,-0.003169186,280.2999878,-0.008664941,688.1500244,0.001601101,185,0.005981545,465.8500061,-0.005444039,637.8499756,0.009495925,,0.001617361,-0.041332141,,Mean (?),0.000783994,
03-04-2017,628.4437256,0.040691955,1205.849976,-0.008265522,716.5999756,-0.006481645,308.0497437,-0.023568034,504.3999939,-0.013157263,281.5499878,0.004459508,692.4000244,0.006175979,185.8000031,0.004324341,470.3999939,0.009767066,634.25,-0.005643922,,0.000830246,-0.039132397,,Standard deviation (?),0.010544882,
05-04-2017,646.8903809,0.029352915,1200.625,-0.004333023,716.1749878,-0.000593061,310.4831238,0.007899309,497.9750061,-0.012737882,278.9500122,-0.009234508,690.7000122,-0.002455246,186.25,0.002421942,473.5,0.006590149,632.1500244,-0.003310959,,0.001359964,-0.037365071,,95% VaR,-0.016615061,z = -1.65
06-04-2017,657.6337891,0.016607772,1200.025024,-0.00049972,719.25,0.00429366,308.0497437,-0.007837399,499.7999878,0.003664806,274.1000061,-0.01738665,686.9000244,-0.005501647,187.5500031,0.006979882,473.2000122,-0.000633554,664.4000244,0.051016371,,0.005070352,-0.034996137,,99% VaR,-0.023785581,z = -2.33
07-04-2017,643.0501709,-0.022175896,1214.525024,0.012083081,719.4249878,0.000243292,310.6633911,0.008484498,490.7749939,-0.018057211,272.6499939,-0.005290085,665.9500122,-0.030499362,186.3999939,-0.006131747,468.2999878,-0.010355081,751.2000122,0.130644167,,0.005894566,-0.034082611,,,,
10-04-2017,631.5067749,-0.017951004,1211.125,-0.002799468,717.0750122,-0.003266464,311.5646362,0.002901034,476.7000122,-0.028679093,273.5499878,0.003300913,667.75,0.002702887,186.4499969,0.000268256,474.8999939,0.014093543,774.0999756,0.030484509,,0.000105511,-0.032262835,,,,
11-04-2017,627.3922729,-0.006515373,1209.650024,-0.001217856,719.75,0.003730416,315.6203003,0.013017087,483.5750122,0.014422068,282.0499878,0.031072931,670.4000244,0.003968588,187.8500061,0.007508765,472.25,-0.005580109,778.5499878,0.005748627,,0.006615514,-0.031296752,,,,
12-04-2017,619.0032349,-0.01337128,1196.625,-0.010767597,721.8499756,0.002917646,316.1610413,0.001713264,484.4249878,0.001757691,281.8999939,-0.000531799,683.25,0.019167624,186.6999969,-0.006121955,464.5499878,-0.016304949,762.2000122,-0.021000547,,-0.00425419,-0.030252327,,,,
13-04-2017,623.9406738,0.007976435,1164.324951,-0.026992624,720.1500244,-0.002354992,306.652771,-0.030074136,465.7000122,-0.038654025,279.1499939,-0.009755233,692.75,0.013904135,184.8000031,-0.010176721,453.3500061,-0.024109314,783.25,0.027617407,,-0.009261907,-0.029767122,,,,
17-04-2017,636.3070068,0.019819726,1157.425049,-0.005926096,718.4000244,-0.002430049,307.5990906,0.003085965,462.4500122,-0.006978741,279.1000061,-0.000179071,677.0499878,-0.022663316,183.1000061,-0.009199118,449.2000122,-0.009154062,774.0499878,-0.011745946,,-0.004537071,-0.029569053,,,,
18-04-2017,626.4093628,-0.015554825,1154.400024,-0.002613582,723.6500244,0.007307906,305.3459473,-0.007324935,461.3250122,-0.002432695,279.0499878,-0.000179213,665.1500244,-0.017576196,180.9499969,-0.011742267,443.7000122,-0.012243989,730.1500244,-0.056714636,,-0.011907443,-0.028425933,,,,
19-04-2017,625.7692871,-0.001021817,1149.574951,-0.004179724,724.5,0.001174567,306.3824158,0.003394407,459.6000061,-0.003739243,278.7000122,-0.001254168,663.3499756,-0.00270623,179.8500061,-0.006078977,443.0499878,-0.001465009,732.7999878,0.003629341,,-0.001224685,-0.027249039,,,,
20-04-2017,626.1121826,0.000547958,1162.75,0.0114608,731.0750122,0.009075241,308.9059143,0.008236434,463.6499939,0.008811984,279.5,0.002870426,655.9500122,-0.011155444,179.1000061,-0.004170142,443.9500122,0.002031429,756.2999878,0.032068778,,0.005977746,-0.026615807,,,,
21-04-2017,641.1758423,0.024059043,1155.400024,-0.006321201,748.2999878,0.02356116,308.9509888,0.000145917,461.8500061,-0.003882212,274.3500061,-0.018425738,639.5999756,-0.024925736,180.25,0.00642096,440.6000061,-0.007545908,743.2000122,-0.017321137,,-0.002423485,-0.026477329,,,,
24-04-2017,647.9876099,0.010623868,1164.050049,0.007486606,766.5250244,0.024355254,310.6183167,0.005396739,463.2749939,0.003085391,276.75,0.008747927,642.8499756,0.005081301,181.4499969,0.006657403,443.8500061,0.007376305,726.2999878,-0.022739537,,0.005607126,-0.0262767,,,,
25-04-2017,655.0279541,0.010864936,1155.75,-0.00713032,768.5250244,0.002609178,319,0.026983867,464.6749878,0.00302195,281.2999878,0.016440787,642.5499878,-0.000466653,181.5,0.000275575,445.6499939,0.004055397,734.7999878,0.011703153,,0.006835787,-0.026267722,,,,
26-04-2017,647.5532837,-0.011411224,1155.175049,-0.00049747,775.3250122,0.008848102,322.2445374,0.010170964,457.125,-0.016247889,290.8999939,0.034127289,642.7999878,0.000389075,180.1000061,-0.007713465,450.7999878,0.01155614,747.9000244,0.017828031,,0.004704955,-0.026082739,,,,
27-04-2017,644.3759766,-0.004906634,1151.324951,-0.003332913,784.2999878,0.011575759,322.559967,0.000978852,462.625,0.01203172,285.7999878,-0.017531819,637,-0.009023005,179.1000061,-0.005552471,455.3500061,0.010093209,740.0999756,-0.010429267,,-0.001609657,-0.025467865,,,,
28-04-2017,637.838501,-0.010145437,1136.574951,-0.012811327,773.25,-0.014088981,320.3969421,-0.006705807,459.4750061,-0.006808957,278,-0.027291771,641.9500122,0.00777082,186.5500031,0.041596855,458.8999939,0.007796174,736.5,-0.004864175,,-0.002555261,-0.024724298,,,,
02-05-2017,626.5693359,-0.01766774,1144.949951,0.00736863,770.2999878,-0.003815082,313.2770386,-0.022222133,461.2999878,0.003971885,279.2000122,0.004316591,632.7999878,-0.014253484,192.3999939,0.031358835,451.25,-0.016670285,752.2999878,0.021452801,,-0.000615998,-0.024416936,,,,
03-05-2017,626.3636475,-0.000328277,1168.650024,0.020699659,772.1500244,0.002401709,312.1504517,-0.003596136,467.1499939,0.012681566,277.25,-0.006984284,628.8499756,-0.006242118,191.1000061,-0.006756694,446.6000061,-0.010304696,756.8499756,0.006048103,,0.000761883,-0.023927673,,,,
04-05-2017,620.809082,-0.008867956,1165.050049,-0.003080456,767.4000244,-0.006151654,311.835022,-0.001010505,468.8250122,0.003585611,281.2000122,0.014247113,631.5,0.00421408,188.8999939,-0.011512361,436.5,-0.022615329,773.25,0.021668792,,-0.000952266,-0.023838576,,,,
05-05-2017,607.2312012,-0.021871266,1160.25,-0.004120037,766.0999756,-0.001694095,310.7084351,-0.003612766,465.75,-0.006558976,277.1499939,-0.014402625,630.2000122,-0.002058571,183.8000031,-0.026998364,419.6000061,-0.038717054,808.9000244,0.046104138,,-0.007392962,-0.023648957,,,,
08-05-2017,604.0996094,-0.005157165,1171.224976,0.009459148,767.4000244,0.00169697,316.6116638,0.018999255,472.75,0.015029522,272.9500122,-0.015154183,637.1500244,0.011028264,185.9499969,0.011697463,422.6499939,0.007268798,780.1500244,-0.035542093,,0.001932598,-0.023548711,,,,
09-05-2017,608.1912842,0.006773179,1176.275024,0.004311766,767.875,0.000618941,311.1590576,-0.017221748,473.3250122,0.001216313,271.5,-0.005312373,640.2999878,0.004943833,186.1000061,0.000806718,426.7999878,0.009818985,780.0499878,-0.000128227,,0.000582739,-0.02337894,,,,
10-05-2017,621.3347778,0.021610789,1166.224976,-0.008543961,775.9000244,0.010450952,335.943634,0.079652434,471.8250122,-0.00316907,273.9500122,0.009023986,642.7999878,0.00390442,187.9499969,0.009940842,432.2999878,0.012886598,790.8499756,0.013845251,,0.014960224,-0.022967799,,,,
11-05-2017,621.5405273,0.000331141,1174.724976,0.007288474,773.2000122,-0.003479845,329.8601685,-0.01810859,472.0499878,0.00047682,276.6499939,0.009855746,648.4500122,0.008789708,183.6000061,-0.023144405,427.4500122,-0.011219005,761.7999878,-0.036732615,,-0.006594257,-0.022965014,,,,
12-05-2017,617.3803101,-0.006693397,1180.324951,0.004767052,775.8250122,0.003394982,329.0490417,-0.002459002,482.125,0.021343104,274.9500122,-0.006144882,655.0999756,0.010255167,184.8500061,0.006808279,430.8500061,0.007954132,751.7999878,-0.013126805,,0.002609863,-0.022728583,,,,
15-05-2017,614.4772949,-0.004702151,1182.550049,0.001885157,776.7000122,0.001127832,328.1928406,-0.002602047,475.7749939,-0.013170871,277.9500122,0.010911074,654.4500122,-0.000992159,186.75,0.010278571,431.8999939,0.002437015,752.1500244,0.000465598,,0.000563802,-0.022592289,,,,
16-05-2017,620.0547485,0.009076745,1214.574951,0.027081223,779.8250122,0.004023432,337.3856506,0.028010392,477.5,0.003625676,283.4500122,0.019787731,652.3499756,-0.003208857,185.1499939,-0.008567636,437.25,0.012387141,750.4000244,-0.002326663,,0.008988918,-0.022395619,,,,
17-05-2017,618.5917969,-0.002359391,1227.675049,0.010785747,778.5750122,-0.001602924,338.8276672,0.00427409,476.3999939,-0.002303678,281.6499939,-0.006350391,650.9000244,-0.002222658,184.5,-0.003510634,449.1000061,0.027101215,744.9000244,-0.007329424,,0.001648195,-0.022232622,,,,
18-05-2017,606.8197632,-0.019030375,1268.099976,0.032928035,778.5499878,-3.21413E-05,334.1411438,-0.013831584,480.875,0.00939338,277.8999939,-0.013314398,653.9500122,0.004685801,180.8999939,-0.019512228,437.9500122,-0.024827419,727.4500122,-0.023425979,,-0.006696691,-0.021512534,,,,
19-05-2017,602.9338379,-0.006403755,1253.574951,-0.011454164,780.625,0.002665227,335.943634,0.005394398,478.9750061,-0.003951118,286.2000122,0.029866925,653.1500244,-0.001223316,180.0500031,-0.004698678,443.3500061,0.01233016,722.9000244,-0.006254709,,0.001627097,-0.021334232,,,,
22-05-2017,605.3568115,0.004018639,1265.675049,0.009652473,788,0.009447558,335.7633972,-0.000536509,480.7250061,0.003653635,303.6000061,0.060796622,640.1500244,-0.019903544,177.1499939,-0.016106688,449.6499939,0.014209964,721.5499878,-0.001867529,,0.006336462,-0.021258773,,,,
23-05-2017,596.8535156,-0.01404675,1260.849976,-0.003812253,784.5499878,-0.004378188,335.1775818,-0.001744727,478.6499939,-0.004316422,300.1499939,-0.011363676,614.0999756,-0.040693662,174.6499939,-0.014112335,450.5,0.001890373,708.4000244,-0.018224605,,-0.011080225,-0.020574971,,,,
24-05-2017,593.2647705,-0.006012774,1279.574951,0.014851073,783.375,-0.001497658,331.9781189,-0.009545575,477.3999939,-0.002611512,299.8999939,-0.000832917,603.5,-0.017260993,173.6999969,-0.005439433,469.5499878,0.042286321,714.2000122,0.008187447,,0.002212398,-0.020096237,,,,
25-05-2017,595.4363403,0.003660372,1312.300049,0.025574975,808.5750122,0.032168517,334.0960693,0.006379789,491.6499939,0.029849183,300.0499878,0.000500146,591.5499878,-0.01980118,174.1499939,0.002590656,476,0.013736583,712.4000244,-0.002520285,,0.009213876,-0.020061344,,,,
26-05-2017,611.3685913,0.02675727,1289.125,-0.017659871,813,0.005472575,336.7097168,0.007823042,497.8500061,0.012610622,309.1000061,0.030161702,567.6500244,-0.040402272,175.75,0.009187517,481.1000061,0.010714299,714.9000244,0.003509264,,0.004817415,-0.019855728,,,,
29-05-2017,620.3290405,0.014656378,1286.425049,-0.002094406,815.9500122,0.003628551,336.2590942,-0.001338312,492.5750122,-0.010595549,315.8500061,0.021837593,502.6000061,-0.114595288,175.75,0,481.5,0.000831415,714.7999878,-0.000139931,,-0.008780955,-0.019442558,,,,
30-05-2017,621.4490967,0.001805584,1275.550049,-0.00845366,814.5250244,-0.001746416,334.0960693,-0.006432614,498.1000061,0.011216553,311.4500122,-0.013930644,508,0.010744118,178.6499939,0.016500677,481.2999878,-0.000415394,727.8499756,0.018256838,,0.002754504,-0.019333577,,,,
31-05-2017,612.9229126,-0.013719843,1273.300049,-0.001763945,818.0999756,0.004389001,334.8621521,0.002293002,488.5249939,-0.019223072,311.7999878,0.001123697,501.6000061,-0.012598413,177,-0.009235902,476.1499939,-0.010700175,745.1500244,0.023768701,,-0.003566695,-0.019073249,,,,
01-06-2017,607.2312012,-0.009286178,1276.800049,0.002748763,814.2999878,-0.004644894,330.6712952,-0.01251517,485.7000122,-0.005782676,314.2000122,0.00769732,507.4500122,0.011662691,174,-0.016949153,476.6499939,0.001050089,776.8499756,0.042541703,,0.00165225,-0.019020439,,,,
02-06-2017,605.6311035,-0.002635072,1282.449951,0.004425048,817.125,0.003469252,336.3942871,0.017307193,484.7250061,-0.002007424,319.2000122,0.01591343,514.8499756,0.014582645,174,0,478.75,0.004405761,779.6500244,0.003604362,,0.00590652,-0.018790173,,,,
05-06-2017,607.7340698,0.003472355,1301.974976,0.015224785,817.7750244,0.000795502,335.6282043,-0.002277336,479.375,-0.011037198,317.4500122,-0.005482456,512.7999878,-0.003981719,175.75,0.010057471,478.1499939,-0.001253276,789.75,0.012954499,,0.001847263,-0.018701995,,,,
06-06-2017,600.1679688,-0.01244969,1348,0.03535016,819.4749756,0.002078752,332.5639343,-0.009129954,489.6749878,0.021486285,311.0499878,-0.020160731,504.2999878,-0.016575663,171.4499969,-0.024466589,461,-0.035867393,775.3499756,-0.018233649,,-0.007796847,-0.018323496,,,,
07-06-2017,612.145752,0.019957385,1307.625,-0.02995178,820.4000244,0.001128831,335.9887085,0.010298093,480.6499939,-0.01843058,312.25,0.00385794,511.5499878,0.014376364,172.0500031,0.003499599,458,-0.006507592,774.2999878,-0.001354211,,-0.000312595,-0.018221143,,,,
08-06-2017,608.8084106,-0.005451874,1260.800049,-0.035809159,822.375,0.002407332,331.3923035,-0.013680237,478.2250061,-0.005045226,311.6000061,-0.002081646,528.8499756,0.033818763,170.5500031,-0.008718396,460.7999878,0.00611351,790.25,0.020599267,,-0.000784766,-0.017690702,,,,
09-06-2017,610.637085,0.003003694,1253.5,-0.005790013,833.4000244,0.013406322,331.4824219,0.000271939,474.2999878,-0.008207472,306,-0.017971778,524.7000122,-0.007847147,169.1999969,-0.007915603,467.1000061,0.013671915,802.3499756,0.015311579,,-0.000206656,-0.017668575,,,,
12-06-2017,603.2081299,-0.012165909,1243.599976,-0.007897905,834.375,0.001169877,329.1391602,-0.007069038,481.9249878,0.016076323,304.3999939,-0.005228778,532.5499878,0.014960883,168.5,-0.004137098,456.25,-0.023228443,804.0999756,0.002181093,,-0.002533899,-0.017617859,,,,
13-06-2017,600.8765869,-0.003865238,1225.775024,-0.014333349,838.3499756,0.004764016,327.3366394,-0.00547647,478.8999939,-0.006276898,305.25,0.002792399,537.2000122,0.008731621,169.1000061,0.003560867,449.5499878,-0.014684958,798.6500244,-0.006777703,,-0.003156571,-0.017592586,,,,
14-06-2017,620.6033325,0.032829945,1235.099976,0.007607393,835.5999756,-0.003280253,329.4095154,0.006332551,479.2999878,0.000835235,299.8500061,-0.017690398,539.5499878,0.004374489,169.5,0.002365428,451.9500122,0.005338726,798.5499878,-0.000125257,,0.003858786,-0.017178384,,,,
15-06-2017,632.6953735,0.019484331,1205.599976,-0.023884706,832.1749878,-0.004098837,329.2292786,-0.000547151,476.0499878,-0.006780722,301.8999939,0.006836711,544,0.008247637,167.1499939,-0.013864343,448.2999878,-0.008076168,797.9500122,-0.000751331,,-0.002343458,-0.017174516,,,,
16-06-2017,634.9126587,0.003504507,1199.849976,-0.00476941,834.625,0.002944107,328.8237,-0.001231903,470.125,-0.012446146,306.7999878,0.01623052,529.1500244,-0.027297749,167.1499939,0,455.75,0.016618364,800.0999756,0.002694359,,-0.000375335,-0.017144875,,,,
19-06-2017,644.2617188,0.014724955,1215.849976,0.013335,846.4500122,0.014168054,331.2120361,0.007263272,464.9249878,-0.011060914,310.8999939,0.013363775,524.8499756,-0.008126332,166.0500031,-0.006580861,452.3500061,-0.007460217,796.4000244,-0.004624361,,0.002500237,-0.017006212,,,,
20-06-2017,645.678894,0.002199689,1222.5,0.005469445,843.2750244,-0.003750945,330.4009094,-0.002448965,471.7749939,0.014733573,308.7000122,-0.007076172,523.7999878,-0.002000548,169.1000061,0.018367979,467.3999939,0.03327067,822.0499878,0.032207387,,0.009097211,-0.017001667,,,,
21-06-2017,650.0905762,0.006832626,1203.150024,-0.015828201,849.3499756,0.007203998,331.0317993,0.001909468,471.6749878,-0.000211978,308.9500122,0.000809848,528,0.008018351,164.8000031,-0.025428757,457.2999878,-0.021608914,817.7999878,-0.005170002,,-0.004347356,-0.016932962,,,,
22-06-2017,654.9594116,0.007489472,1197.425049,-0.004758322,849,-0.000412051,330.0404053,-0.00299486,470.0750122,-0.003392115,311.2999878,0.00760633,538.7000122,0.020265175,160.4499969,-0.026395668,452.7000122,-0.010058989,803.9000244,-0.016996776,,-0.00296478,-0.01687285,,,,
23-06-2017,656.4223022,0.002233559,1180.849976,-0.013842263,839.3250122,-0.011395745,330.0404053,0,471.625,0.00329732,311,-0.000963661,543.7999878,0.00946719,158.1000061,-0.01464625,443.1499939,-0.021095688,801.5999756,-0.002861113,,-0.004980665,-0.016818252,,,,
27-06-2017,657.0166016,0.000905361,1171.425049,-0.007981477,833.8250122,-0.006552885,334.7720032,0.01433642,463.5249939,-0.017174675,312.3500061,0.004340856,544.0499878,0.000459728,159.9499969,0.011701396,442.2999878,-0.0019181,804.5999756,0.003742515,,0.000185914,-0.016594693,,,,
28-06-2017,639.347168,-0.026893436,1175.025024,0.003073159,833.2249756,-0.000719619,339.9542542,0.015479941,462.3500061,-0.002534896,308.3500061,-0.012806147,545.4500122,0.002573338,158.1000061,-0.011566057,442.5,0.000452209,818.0499878,0.016716396,,-0.001622511,-0.016412277,,,,
29-06-2017,636.6955566,-0.004147373,1166.625,-0.007148804,831.5250244,-0.002040207,344.6858521,0.013918337,465.1000061,0.005947875,311.6000061,0.010539971,536.9000244,-0.015675108,157.8500061,-0.001581278,435.6000061,-0.015593207,815.5,-0.003117154,,-0.001889695,-0.016327913,,,,
30-06-2017,630.8895874,-0.00911891,1181.175049,0.012471916,826.0250244,-0.006614353,342.2073975,-0.007190474,467.7749939,0.005751425,323.6499939,0.038671334,555.7000122,0.035015807,157.3000031,-0.003484339,432.5499878,-0.007001878,815.0999756,-0.000490527,,0.005801,-0.016230688,,,,
03-07-2017,631.3695679,0.0007608,1186.800049,0.004762207,829.2999878,0.003964727,344.3253479,0.006189084,475.9500122,0.01747639,342.5,0.058241948,552,-0.006658291,159.1000061,0.011443121,430.25,-0.005317276,840.0499878,0.030609757,,0.012147247,-0.016201236,,,,
04-07-2017,650.067688,0.029615175,1183.425049,-0.002843781,826.6749878,-0.00316532,341.8468933,-0.007198002,481.0750122,0.010767938,337.25,-0.015328467,552.4500122,0.000815239,159.8999939,0.005028207,426.8999939,-0.007786185,836.2000122,-0.004583032,,0.000532177,-0.016055803,,,,
05-07-2017,659.5310669,0.014557529,1178,-0.004584193,824.375,-0.002782215,339.1430969,-0.007909378,475.4500122,-0.011692563,331.0499878,-0.018384024,550.6500244,-0.003258191,162.8000031,0.018136393,431.75,0.011360989,846.0499878,0.011779449,,0.000722379,-0.01580172,,,,
06-07-2017,659.4853516,-6.93149E-05,1173.775024,-0.003586567,829.0750122,0.005701304,343.6493835,0.013287272,473.5,-0.004101403,337.1000061,0.018275241,545.5999756,-0.009171068,161.6999969,-0.006756795,437.1000061,0.012391444,880.2999878,0.040482242,,0.006645235,-0.01576629,,,,
07-07-2017,681.7036133,0.033690304,1165.974976,-0.006645267,833.5999756,0.005457846,347.795166,0.012063989,467.7000122,-0.012249182,334.2999878,-0.008306195,549,0.006231717,159.6000061,-0.012986956,436.8500061,-0.000571951,895.4500122,0.01721007,,0.003389437,-0.015739499,,,,
10-07-2017,682.4807739,0.001140027,1217.474976,0.044169044,838.1749878,0.005488259,365.6400757,0.051308677,478.5249939,0.023145139,333.2999878,-0.002991325,563.7000122,0.026775979,162.3999939,0.017543783,446.9500122,0.023120078,934.5999756,0.043720993,,0.023342065,-0.015659435,,,,
11-07-2017,683.1665649,0.00100485,1237.900024,0.016776565,840.2000122,0.002415992,356.4021912,-0.025264967,487.6749878,0.019121246,330.3999939,-0.008700852,563.7999878,0.000177356,160.25,-0.013238879,456.9500122,0.022373867,913.9500122,-0.022094975,,-0.00074298,-0.015643773,,,,
12-07-2017,690.8240967,0.01120888,1219.724976,-0.014682161,840.625,0.000505817,357.8892517,0.004172422,486.1749878,-0.003075819,328.8500061,-0.004691246,562.4000244,-0.002483085,162.8500061,0.016224687,461,0.008863087,910.2999878,-0.003993681,,0.00120489,-0.015638949,,,,
13-07-2017,695.8529053,0.007279434,1223.199951,0.002848982,841.7750244,0.001368059,363.3418579,0.015235457,488.5249939,0.004833663,338.75,0.030104892,569.2999878,0.012268782,158.8999939,-0.024255524,459.0499878,-0.004229961,915.1500244,0.005327954,,0.005078174,-0.0155654,,,,
14-07-2017,701.178894,0.0076539,1198.724976,-0.020008973,839.9749756,-0.002138397,366.8117065,0.009549818,486.0249939,-0.005117445,337.1499939,-0.004723265,572.5499878,0.005708765,158.3500061,-0.00346122,451.2999878,-0.016882693,891.3499756,-0.026006718,,-0.005542623,-0.015545122,,,,
17-07-2017,709.4078979,0.011735955,1197.724976,-0.00083422,841.1749878,0.001428629,368.1185303,0.003562656,492.0249939,0.012345044,325.1499939,-0.035592467,571.4500122,-0.001921187,160.0500031,0.010735693,454.1499939,0.006315103,911.7000122,0.02283058,,0.003060579,-0.015530933,,,,
18-07-2017,694.847168,-0.020525187,1204.175049,0.005385271,841.7750244,0.000713331,367.9833374,-0.000367254,492.7999878,0.001575111,284.5499878,-0.124865468,578.25,0.011899532,161.6999969,0.010309239,456.1499939,0.004403831,910.6500244,-0.001151681,,-0.011262327,-0.015462871,,,,
19-07-2017,700.8131714,0.008586066,1224.800049,0.017127908,846.1500244,0.005197351,379.6546326,0.031716912,489.9249878,-0.00583401,291.4500122,0.024248901,589.1500244,0.018850021,163,0.008039599,460.6000061,0.00975559,911.7000122,0.001153009,,0.011884135,-0.015139057,,,,
20-07-2017,698.9616699,-0.002641933,1222.349976,-0.002000386,855.4500122,0.010990944,378.3478088,-0.003442138,484.7250061,-0.010613832,289.5,-0.006690726,582.0499878,-0.012051322,165.8500061,0.0174847,460.1499939,-0.000977013,909.2000122,-0.00274213,,-0.001268384,-0.015056666,,,,
21-07-2017,724.6087036,0.036693047,1245.599976,0.019020739,851.5250244,-0.004588214,370.6871033,-0.020247786,490.0499878,0.010985573,288.8999939,-0.00207256,575.9500122,-0.010480158,164.3500061,-0.009044317,464.6000061,0.009670786,914.75,0.006104254,,0.003604136,-0.015006478,,,,
24-07-2017,738.4379883,0.019085176,1265.349976,0.015855813,867.5499878,0.018819134,378.5731201,0.021274052,495.2749939,0.01066219,293.25,0.015057135,570.7999878,-0.008941791,163.25,-0.00669307,464,-0.001291447,916.5499878,0.001967737,,0.008579493,-0.014919645,,,,
25-07-2017,732.4490967,-0.008110216,1285.75,0.016122041,869.8250122,0.002622355,385.5578613,0.018450177,496.9249878,0.00333147,291.3999939,-0.006308631,565.9000244,-0.008584379,163.3000031,0.000306298,456.1000061,-0.017025849,925.6500244,0.009928576,,0.001073184,-0.014830685,,,,
26-07-2017,741.8666992,0.012857689,1278,-0.00602761,873.7750244,0.004541157,384.1609192,-0.003623171,497.0249939,0.00020125,293.6499939,0.007721345,579.5,0.02403247,164,0.00428657,457.2999878,0.002630962,909.5999756,-0.017339219,,0.002928144,-0.014829044,,,,
27-07-2017,729.0889282,-0.01722381,1240.849976,-0.029068876,894.8250122,0.024090855,374.9680786,-0.023929661,485.5249939,-0.023137669,288.5499878,-0.017367636,572.0999756,-0.012769671,162.8999939,-0.006707354,445.3999939,-0.026022292,896.9000244,-0.013962128,,-0.014609824,-0.014742321,,,,
28-07-2017,728.928894,-0.000219499,1242.150024,0.001047708,889.25,-0.006230282,372.489624,-0.006609775,498.6749878,0.027084072,291.5499878,0.010396812,550.7999878,-0.037231234,164.75,0.011356698,445.8500061,0.001010355,898.5499878,0.001839629,,0.000244449,-0.014725668,,,,
31-07-2017,738.4151001,0.013013898,1245.900024,0.003018959,892.2000122,0.003317416,377.5817261,0.013670454,505.6000061,0.013886837,285.25,-0.021608603,531.6500244,-0.034767545,169.3999939,0.028224546,444.6000061,-0.002803633,919.7000122,0.02353795,,0.003949028,-0.014718506,,,,
01-08-2017,733.1119995,-0.007181734,1250.824951,0.003952907,898.5999756,0.007173238,375.8693542,-0.004535103,502.7749939,-0.005587445,287.8500061,0.009114833,533.7999878,0.004043945,167.3999939,-0.011806376,446.8999939,0.005173162,916.0499878,-0.003968712,,-0.000362128,-0.014635992,,,,
02-08-2017,744.8154297,0.015964041,1236.900024,-0.011132595,895.8250122,-0.003088096,374.7878418,-0.002877363,496.6749878,-0.012132676,285.4500122,-0.008337655,523.5499878,-0.019201949,165.3999939,-0.011947432,440.3500061,-0.014656496,906.7999878,-0.010097702,,-0.007750792,-0.01461336,,,,
